Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.006648975424	20.5650141	0.07317376144	114.65625	-2.020267798	98.28125	15.74416924	2.503356457	58.03125	44.40625	0.0005504960427	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.4940121472	82.4931488	50.2942543	41.47916794	122.1374054	114.656311	62.58677292	722.1220093	306.2280579	721.6414907	 
0.02437957563	20.59593152	0.0765002922	114.1875	-2.022124249	98.28125	15.74662018	2.501952887	58.0625	51.40625	0.0008465570863	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.06984723359	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.5164703131	80.85582733	51.01371765	41.99309921	85.25754547	114.2001877	60.02918243	722.1220093	291.2688904	722.4164907	 
0.008126525208	20.59593152	0.06984723068	114.0625	-2.010557129	98.375	15.74718094	2.501635075	59.53125	52.28125	2.2458e-006	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.06652069837	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.4715540409	80.29116058	50.58574295	42.18574142	85.25754547	114.0744629	60.36079407	722.1220093	292.2019958	723.2314907	 
0.005910200067	20.5650141	0.07982682295	111.15625	-2.037975488	98.34375	15.74718094	2.501635075	60.5625	52.75	0.001658746041	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.07650028914	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5389284492	78.43180084	53.19052887	42.71357346	85.25754547	111.2089844	59.6540184	722.1220093	273.7705994	724.0514907	 
0.009604074992	20.62684893	0.07317376144	112.125	-2.00515438	98.5	15.74718094	2.501635075	57.90625	50.84375	2.9847e-005	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.2563934	0.4940121472	78.2930603	52.86305618	43.10496902	85.25754547	112.1689682	57.18416977	722.1220093	267.2122803	724.8464907	 
0.01920814998	20.5650141	0.06984723068	108.375	-2.031573111	98.34375	15.74718094	2.501635075	58.875	48.90625	0.0003440220025	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.4715540409	77.41062927	53.02155685	44.43140793	76.19047546	108.4160995	58.68055725	722.1220093	255.3006744	725.6664907	 
0.02142447419	20.59593152	0.08315335371	108.90625	-2.042640417	98.375	15.74718094	2.501635075	65.75	51.78125	-9.7066e-005	#NUM!	#NUM!	#NUM!	#NUM!	20.68868446	0.06652069837	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.5613865852	76.62345886	54.72890472	45.20671463	76.19047546	108.917778	56.47996902	722.1220093	248.1202545	726.4514907	 
0.01403672528	20.5650141	0.06984723068	107.4375	-2.000608454	98.5625	15.74718094	2.501635075	59.5	40.40625	0.001063504606	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.06652069837	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.4715540409	75.63770294	53.12963867	42.8459816	76.19047546	107.4379349	57.1086998	722.1220093	243.7774963	727.2614907	 
0.005910200067	20.59593152	0.0765002922	104.5625	-2.032310931	97.5	15.74718094	2.501635075	67.28125	47.8125	0.0003778517712	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.06319417059	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.5164703131	74.58041382	55.03652191	43.4549675	76.19047546	104.5690994	55.90312576	722.1220093	225.4408112	728.0364907	 
0.002955100033	20.5650141	0.07982682295	105.59375	-2.017625925	97.59375	15.74718094	2.501635075	65.34375	54.34375	0.005092555657	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.06984723359	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5389284492	75.05958557	55.06131363	43.24253082	74.65007782	105.6165161	54.99106979	722.1220093	226.4561157	728.8214907	 
0.006648975424	20.53409669	0.08315335371	105.40625	-1.997752375	97.375	15.74718094	2.501635075	59	48.3125	0.01030824333	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.07650028914	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.5613865852	74.96678162	53.65978622	42.72464752	74.65007782	105.4140625	55.46774292	722.1220093	227.500061	729.6264907	 
